id,sentiment
2074_9,0.7881402466590043
9768_10,0.888892118701552
4895_1,0.3522550501961521
5726_10,0.812466336871951
9993_10,0.8623778410356638
11319_2,0.44421679075864146
10561_2,0.5862780649463426
5455_8,0.879293415547452
10684_3,0.4350536456447911
3652_3,0.267171574241696
7825_1,0.2069028530241325
8806_1,0.2751994586918702
275_10,0.812270003590104
2246_1,0.20189517206776117
11968_2,0.09001410662655997
2528_1,0.6067951908172152
8491_8,0.671480930924564
13_1,0.7673051808729583
4530_8,0.7405716389374084
5207_3,0.19186581015750234
11648_10,0.6010488830181697
8260_1,0.3402892979687142
10730_10,0.7024107294042107
10402_3,0.35810886149498505
8077_1,0.13426190545634123
8598_8,0.5117607945811907
2809_3,0.11103776295900175
12490_10,0.7816508328877666
1447_9,0.8244190659963057
1605_3,0.24782421137324753
2311_4,0.07776243029002317
3235_9,0.6006551957194217
5725_10,0.7578358785619134
9025_10,0.8271080512229595
6049_9,0.6895393057136435
4803_10,0.9174734881807205
191_9,0.8602329321061157
420_3,0.49275868483763596
5238_2,0.06656787318392741
1280_9,0.8193690436662306
9408_4,0.20366025014484634
819_1,0.03719016247533018
1656_4,0.27084467721250755
9964_3,0.3079461235294956
10404_4,0.7494545162393726
12369_10,0.9064104061139161
6423_1,0.40697390415852075
9942_8,0.6065402576986791
1519_1,0.2883314464628305
100_10,0.8251971537732139
3216_10,0.6328369311708492
3909_10,0.49037972035417043
5034_7,0.8974923407377499
14_8,0.8690606303993604
5891_3,0.16962656178713967
8496_10,0.9403114158692412
7429_1,0.144553569946138
9457_1,0.5686792227298244
9602_8,0.7558354468795758
4198_1,0.14556284849568435
154_2,0.3271921449459718
5070_2,0.20871142749472762
4207_8,0.7220508802439087
7758_8,0.5869768515506457
4439_9,0.794334729774648
12042_1,0.0912423936455891
7244_1,0.11770719369842032
6854_1,0.5867767679602208
11932_10,0.797891953275815
4151_10,0.7678088442518973
7265_1,0.16428281473386974
10272_7,0.8865057123506827
4256_4,0.459939535395435
1225_7,0.6608647248548178
956_10,0.8708281802144403
6389_2,0.46059371885069406
1365_4,0.20180420396403942
4752_7,0.7592323925606453
276_10,0.8942348523404496
8766_9,0.7449651532603873
11225_10,0.8297051976881553
6920_1,0.2087362147522801
11536_1,0.05874711228037932
1923_9,0.852638973193658
11460_10,0.5643932648266365
10054_7,0.7714826695020528
10845_1,0.08862947079213616
10231_4,0.37182287962231136
9430_8,0.7796567922721372
3226_2,0.1325600470559354
4298_3,0.2039413243525796
10635_4,0.2921289505143159
10567_4,0.19955461985370396
5460_10,0.7664295327556392
7310_7,0.7489513804831934
10330_2,0.07928245048509404
5151_9,0.8269422730837586
11_3,0.8422944800570852
1448_8,0.3745318070080599
10130_8,0.8143576183558164
2199_3,0.1074473989863287
1761_10,0.6167504876679414
2782_1,0.11548365585798814
7618_10,0.9005137881024373
85_10,0.8078738294782765
5730_3,0.3159489614939954
3641_1,0.3721913654633286
8190_9,0.8359392354317968
9533_10,0.902295995195979
9508_1,0.15717605263815468
237_8,0.9074112202963246
3981_7,0.548522745833065
7194_9,0.7659317051532929
10584_8,0.4137488355762379
248_2,0.08284434088738474
8358_4,0.20500595883029002
1218_1,0.07877548515710471
4191_10,0.1210894248855491
3090_8,0.6750187580095894
11923_2,0.21179800110153546
1640_8,0.724301863668879
9972_3,0.26995730166731485
11818_4,0.5703470880258713
4350_10,0.8740317606736973
877_10,0.5260982246074261
10017_8,0.7008189505008261
7975_10,0.8472925280594664
8436_1,0.3390860005408683
6024_7,0.6126240964126249
3112_1,0.15166933410114902
951_10,0.8211298842895985
1622_1,0.1214453199059784
191_3,0.28712671900729897
5669_1,0.11195829546695428
1891_4,0.18832392626415517
12173_9,0.7060822431347029
7887_7,0.5836282145854864
3256_10,0.40751810437076674
5419_1,0.06904764340922154
7635_1,0.11635829470411656
8297_2,0.18262382560370236
7137_8,0.6761044398421877
7562_3,0.4761070462687181
9944_1,0.0843944543844725
4288_1,0.0670115428286327
8087_1,0.2802334703625793
4771_10,0.8024396884242412
10482_10,0.6436078461421986
5324_10,0.9444427617871095
3080_1,0.25181772579389566
10923_7,0.7678579809535453
1753_7,0.5501821930497824
317_10,0.7016783151808004
12474_8,0.608366151105485
773_8,0.8714902847135914
388_1,0.6133990144786816
12141_2,0.3064342906946219
5667_1,0.6472539804780904
1071_9,0.8195399049563353
2897_10,0.8115558190158169
9481_4,0.6077584369415022
12025_1,0.08775944781546492
8879_7,0.6248994558096498
5683_1,0.14644684589773038
7026_1,0.15496222836917936
2439_1,0.2993531625011196
3631_7,0.6853528814587908
1650_9,0.7664762587952675
5378_7,0.864400373545582
9745_1,0.04974429723150736
11563_8,0.7286442795627465
299_8,0.7499864085853045
9471_2,0.32738750486365603
1866_1,0.174192651141552
2639_4,0.22188740201627058
5122_1,0.35294630314927034
12341_7,0.29806262538857237
2936_8,0.7986085930067893
8647_10,0.4287799172124569
4255_9,0.8312021823807875
7262_8,0.280739704137199
8413_10,0.3828241227276609
10080_1,0.41802891691238103
3973_1,0.34736536222022735
8752_9,0.8946420492343371
4018_2,0.3249728996382184
7669_1,0.19141491684621972
10421_4,0.24455212241889054
7854_8,0.8057454613733781
162_8,0.31532478687455756
11614_9,0.7425684008420399
11343_8,0.8447297300788935
1708_7,0.3735895942893787
7115_4,0.3123481681989158
10498_10,0.552451522739087
2944_8,0.8000839956577813
10474_3,0.29861677725811975
1263_1,0.17647364451751835
1693_4,0.7826000818798952
9600_9,0.5995245537270866
11173_2,0.23763721859448025
3961_2,0.2979135242238436
8011_1,0.18439678489567143
7386_8,0.3823893549184187
8787_8,0.7095637899329983
12349_9,0.729628837521108
1776_4,0.2308567482168791
5885_4,0.7230923586907955
220_4,0.20925670453724743
5547_8,0.7906637141692526
2853_1,0.24553039018120779
2157_2,0.2725275580645453
11667_2,0.43096847788755305
194_7,0.8580675340487129
1633_1,0.07834622067993545
6897_2,0.1532850449190872
11568_2,0.22216985748898357
9219_1,0.40283135053155306
477_8,0.8118897316568331
8980_3,0.7817306049321603
4612_10,0.47178584534039825
8030_10,0.8874268101677143
1846_8,0.9192710918159964
2786_8,0.6718576666248625
2634_1,0.14210951203156452
3110_8,0.778580219589419
11587_8,0.7786775655030289
11262_8,0.3651859702701956
5680_7,0.4501366631055128
4583_4,0.26946538430924327
1451_1,0.10312391919564202
4244_4,0.1976039194033643
6176_4,0.1836049382527626
8851_10,0.809337502819702
908_9,0.8474503681925265
7494_9,0.5907677974819739
8061_3,0.22979567960709257
789_1,0.6150381078961388
2374_7,0.3879736737509944
11225_3,0.127533407344968
4467_4,0.13164361560052093
8516_10,0.5594557967841701
4121_10,0.7581497752116899
10267_7,0.6865044236290294
6040_8,0.7294828355117863
8338_7,0.8107495946081373
2903_7,0.8518337386146132
6662_9,0.8541594923661523
5333_10,0.8290226227125741
7470_4,0.1788317745734236
8813_1,0.3580093263210409
4514_3,0.7936094949265541
9584_7,0.22657740915459743
11706_8,0.7824695032835468
11538_8,0.7456784867326118
4210_1,0.07028978591747792
8984_1,0.0728721416888511
3431_4,0.13363977054090773
4973_10,0.8750073894257566
12260_1,0.07771065779126841
4267_10,0.8232740620943919
9906_9,0.8594802637920883
670_7,0.8339084077076159
6270_3,0.11874211443828976
5164_4,0.30630316853500955
9741_2,0.17670506354395824
3761_8,0.6418309529886236
2651_2,0.41528388306278025
7448_10,0.6595549285661537
7184_9,0.8883409200618743
1313_9,0.6687390211637744
10654_8,0.8810255869202495
7151_1,0.10993729014000198
2320_10,0.7141130615275716
12033_7,0.33503203251790087
6429_1,0.11375114628342704
1420_4,0.7600638924345696
3002_7,0.3024538009955115
1299_1,0.1080407078118203
7897_9,0.7632994247059744
1529_4,0.18082117819720886
9760_2,0.18653776523204102
11318_1,0.145537714373658
2217_3,0.22761896958169325
11641_2,0.17217831554130428
7238_10,0.7068044070940794
7710_8,0.7982733627173663
12011_8,0.7532631629575836
4495_7,0.8763912935426772
11144_4,0.39018227009408263
5625_2,0.18815235949566253
2926_7,0.22917951844921106
8538_8,0.667700356374882
8875_10,0.7433110256581631
10881_10,0.8421678941383028
1662_7,0.742142645843786
4560_9,0.623317909501965
6714_4,0.38729857765556447
9059_10,0.7951973495795182
6631_10,0.7552736058446284
8520_1,0.0975166367605942
918_4,0.6579568170614084
3102_10,0.5635962708593469
3611_2,0.14325034498661757
8434_10,0.7813993284629159
681_7,0.8845618362504931
7386_4,0.13307576098687648
7566_9,0.26219660502508174
10110_10,0.7961518885612037
10486_10,0.9054444924954522
1492_3,0.4552498150265812
11823_1,0.09810379750258812
2331_9,0.7739367786834631
2200_2,0.211827385958227
9547_1,0.08368649322663657
785_2,0.1217746389214246
5101_4,0.3264160943012363
5657_10,0.39558058672664037
6902_7,0.6609604377633514
1490_9,0.6825659268631791
7148_9,0.8091378729071871
7387_8,0.4468416577574888
8277_9,0.7621192185954057
6912_7,0.8892446093083154
170_2,0.7510374754242549
7702_10,0.8884944006833945
4393_3,0.14662402800627702
2608_3,0.7036335881454331
4931_8,0.8429968506877993
10589_10,0.752255016489309
8623_4,0.16878565234165108
6057_2,0.17787415933015396
2704_9,0.8870429867062507
1790_2,0.222958157504045
12370_1,0.07025111113815351
159_1,0.12894326690482968
343_9,0.8950888259221235
2128_9,0.8458498700419547
11181_8,0.7806642594829672
11775_10,0.6369224262500385
3514_10,0.39837959201482437
6993_2,0.10129007705997223
2866_9,0.41062864223083323
1000_9,0.833874463603423
11772_7,0.7215499440019384
3355_9,0.6125313447606565
8519_8,0.7799799915309499
7879_3,0.21468896446827776
4332_10,0.6261899344190573
5403_1,0.08575459800557146
1514_7,0.1817440429895724
7904_1,0.11293287124811906
10550_2,0.43101654140632834
11442_10,0.7677606709324242
2821_3,0.34825359898050895
5766_1,0.05925194504054538
8061_9,0.8870193222607146
2166_1,0.2097986035553734
6206_1,0.18059665926853286
11124_2,0.19419298024738227
7625_10,0.692638074545978
90_9,0.6339129859508179
7959_10,0.7950362747254857
7029_10,0.7996163672943193
779_8,0.8977031524088602
1101_4,0.2011071789495439
11189_4,0.2356128468106546
9790_4,0.1695773315200034
10861_1,0.1657646196472479
5902_2,0.16556801539768382
9545_10,0.3399373169870022
3730_1,0.06071285642321248
4951_9,0.607548491643581
3295_1,0.21746625752570736
9495_2,0.6587697924523577
2876_1,0.4511025432159171
2796_1,0.09393081699132487
10338_3,0.2617035958628368
10913_7,0.3401515291758175
4685_2,0.07489090134903997
11586_1,0.2120857873712668
4904_7,0.4754786173609589
7110_7,0.7862821344515779
2086_4,0.4759768392104566
7372_7,0.5757747858435002
135_9,0.7680037261277887
7038_3,0.31434630984311085
1119_2,0.1008612843535567
5057_8,0.4846320336695709
3479_10,0.8782221887028515
6489_8,0.8444944250700979
4910_8,0.819649578886828
5979_10,0.7624243787224086
11304_1,0.10146618931313744
2102_9,0.8356508092278497
8048_1,0.19411640021695586
12153_7,0.7141929324720234
4832_8,0.7034226786840669
3079_9,0.812582807865736
8254_2,0.1665377780151443
7981_7,0.7929392762858657
611_1,0.6992873011186855
307_10,0.4138463975912754
8861_3,0.16894968393591794
4635_4,0.6888790068816344
6197_7,0.6529139205859998
6739_3,0.18876748959008718
8588_9,0.8285031988360196
8461_7,0.7080721720040047
10089_1,0.3262444805349507
2609_7,0.37151082695570237
1418_3,0.3409742892174763
2661_10,0.7483278390383843
1253_9,0.7360149684124421
8815_9,0.5755375446290848
9867_8,0.7824868110113882
2155_1,0.19216361742107826
12259_4,0.20924298377838113
11224_3,0.47781857514651493
4781_1,0.08659410079250252
4354_9,0.8595567827282605
9629_9,0.8150258147830082
3629_9,0.8557736985398385
6445_10,0.8852568549703485
9526_10,0.7781032930163345
5138_2,0.14739528525510448
349_10,0.6550034713462715
2099_7,0.5333358884419571
4411_1,0.6429281555173296
8127_3,0.19138649396375598
5225_8,0.736260554545328
7970_3,0.22720653507662072
5688_7,0.45539821768155986
12099_3,0.2739279464700345
6020_4,0.2784520715473261
3892_8,0.7867935467277309
2098_8,0.8111972619267327
4851_7,0.748591685775748
10967_10,0.5689551000685117
6230_4,0.33728790080982346
2211_2,0.16913006174206835
11978_10,0.7237164031670732
8802_1,0.16770109092428612
11010_3,0.12000886311347797
10083_2,0.2497688509805108
5588_10,0.6000486024264934
958_10,0.715288590751869
6771_4,0.3175234128265924
6767_9,0.7267210486516754
7302_10,0.8808410239143342
5324_3,0.12437116810616566
7737_10,0.881324004320188
8603_10,0.4135897946314407
3029_7,0.8323089680110818
8640_2,0.14128351679155093
2139_1,0.045406018358269074
6305_10,0.8928329386845895
6884_7,0.8126115613930324
5534_8,0.4715095238495586
7619_8,0.9149766349747891
10057_8,0.7091768334302794
972_7,0.8013025020455878
6245_8,0.7631319367541004
6627_7,0.853087722746376
3621_10,0.4646543045018831
2290_4,0.645242229427422
24_4,0.35555032795604274
5689_1,0.0416686778081
6497_4,0.2367633342433261
12405_4,0.7802284013025779
11720_7,0.8471260722300978
10088_1,0.13102083689015578
9258_9,0.9300895515650295
354_4,0.7751122690775872
4770_10,0.8510750647173261
1035_3,0.6679721988831083
739_1,0.12364835702575121
6267_7,0.6521005452718193
1562_8,0.800653008634039
1438_1,0.09543599607615742
281_8,0.8878964193098047
1818_1,0.33570753906224055
3943_3,0.5785416166296833
8116_4,0.6922473619336179
6984_1,0.1615526470511505
5330_4,0.07801484599284804
8821_8,0.8775676039831817
10484_10,0.88193455568035
1886_4,0.20518858057504816
7943_2,0.4238287269526178
6438_7,0.8664409839841127
8931_10,0.7604314976368904
10538_10,0.6549369881074331
534_10,0.9099553780113944
7329_2,0.1087788432567705
6614_2,0.7323810197328521
710_10,0.7972829825911129
3120_4,0.5126829676688258
9046_1,0.10617996458837126
5638_2,0.23309020839175273
2455_4,0.5062750814030234
2652_3,0.22066117478710875
11006_4,0.2881131444201239
5065_3,0.11241064106852237
9805_10,0.7982606815628466
7092_8,0.87211663674944
1735_10,0.7821546652058822
3609_1,0.14416722291127546
1201_10,0.8712317933630773
11024_9,0.8874498601250368
3807_10,0.6478485940381673
4483_10,0.26250274616981883
4510_7,0.8771967676828508
8037_1,0.17828005842892244
1760_1,0.19388933336292644
133_8,0.7798993854615524
9039_8,0.7386941405830835
8462_4,0.371846424071375
2468_10,0.8417318963459075
7684_3,0.17287183025095457
10350_9,0.9138832342179898
1199_10,0.9000005630608089
8560_1,0.06947765359180184
6405_3,0.14251228638860747
1295_1,0.1412048553789924
6420_1,0.17063876892703858
12183_9,0.8408404844460403
11619_1,0.09281028327723602
1415_9,0.6900881605171119
9414_1,0.12482328535644995
7640_4,0.26410690739613313
9211_9,0.5004246920042749
557_9,0.7734794069081451
4501_9,0.73714864410004
8711_10,0.3864239130639418
2402_1,0.4842774905416675
4586_10,0.5621518044065791
176_3,0.3047636003373429
3545_1,0.1295201372474901
8932_1,0.04187260312584676
5829_10,0.7599985741058347
3409_10,0.8595518718084217
3636_3,0.6385057373165745
12048_7,0.7996858077521779
10468_10,0.8895706221737156
11546_10,0.7784001843667401
9444_10,0.8491081154633336
6275_1,0.20642684185400717
152_4,0.4988696635565622
4767_9,0.7779050078340557
6751_1,0.103722022353259
10245_4,0.18378642752474084
5407_8,0.8204612473394765
1923_1,0.24496645703188155
515_9,0.3675733390134899
9988_1,0.42915896699824385
5928_8,0.8323415054684977
10163_4,0.7018529622497406
7969_10,0.7167089075722249
1494_4,0.5000812853102078
11211_10,0.8248080465410581
1957_1,0.08070823702424167
8484_7,0.3885478715194945
848_2,0.10398619711068653
5177_1,0.5626235438958983
10667_10,0.4735283971637005
3075_1,0.2091045572670127
9443_10,0.6613742684748486
1572_8,0.7750960463724658
11285_8,0.20662519795520665
3125_1,0.21800793814483918
9265_9,0.836630742246316
4072_1,0.5336525423579237
6390_2,0.2252013591537659
6496_4,0.5451818894221406
8766_2,0.07536818667245733
